time;BE;DE;DK;FI;FR;GB;IE;NL;NO;SE
30.06.2015 03:00;0.022877;0.024118;0.208713;0.144522;0.633986;0.190147;0.408198;0.020616;0.016673;0.221127
30.06.2015 04:00;0.023538;0.016424;0.170638;0.100448;0.641728;0.167624;0.416874;0.027351;0.026467;0.169358
30.06.2015 05:00;0.022033;0.012275;0.146731;0.089307;0.536533;0.14034;0.429306;0.027009;0.031221;0.170002
30.06.2015 06:00;0.016474;0.009671;0.133969;0.091349;0.415726;0.126699;0.36043;0.025318;0.027238;0.164557
30.06.2015 07:00;0.019168;0.009076;0.130562;0.110972;0.40268;0.144928;0.303692;0.034471;0.022391;0.17698
30.06.2015 08:00;0.030956;0.009801;0.129177;0.145402;0.628775;0.183685;0.309469;0.044956;0.026085;0.194508
30.06.2015 09:00;0.035629;0.010742;0.128513;0.185146;0.616911;0.217446;0.319951;0.052699;0.041123;0.217701
30.06.2015 10:00;0.035931;0.011694;0.127795;0.218;0.574702;0.236312;0.323468;0.053991;0.063808;0.236819
30.06.2015 11:00;0.033805;0.012818;0.123892;0.231548;0.527925;0.247972;0.335269;0.051383;0.083174;0.251332
30.06.2015 12:00;0.031839;0.013208;0.118133;0.241456;0.474174;0.250504;0.365276;0.048231;0.097072;0.25839
30.06.2015 13:00;0.031574;0.013954;0.109474;0.257083;0.407022;0.251728;0.39462;0.048523;0.114276;0.2555
30.06.2015 14:00;0.033893;0.01681;0.099031;0.253166;0.349995;0.258448;0.398316;0.054745;0.129977;0.237906
30.06.2015 15:00;0.041745;0.021328;0.087081;0.25467;0.321094;0.280028;0.38112;0.07225;0.152837;0.204858
30.06.2015 16:00;0.055163;0.028263;0.073602;0.25569;0.32245;0.302338;0.332899;0.106558;0.211818;0.157346
30.06.2015 17:00;0.080587;0.038484;0.056451;0.216766;0.373966;0.313048;0.265324;0.166454;0.282845;0.093847
30.06.2015 18:00;0.112673;0.0535;0.042287;0.20983;0.32245;0.328567;0.200041;0.271244;0.355459;0.055677
30.06.2015 19:00;0.163772;0.072782;0.033317;0.261546;0.365453;0.36234;0.167144;0.415669;0.42875;0.043747
30.06.2015 20:00;0.254335;0.091791;0.027372;0.305051;0.427369;0.406992;0.165279;0.513735;0.492696;0.033297
30.06.2015 21:00;0.375094;0.105625;0.023244;0.293422;0.41718;0.445935;0.158814;0.526771;0.551979;0.030454
30.06.2015 22:00;0.459665;0.117508;0.020182;0.256834;0.30235;0.469102;0.144413;0.508779;0.592344;0.034139
30.06.2015 23:00;0.464633;0.1317;0.02121;0.216194;0.161379;0.48157;0.096142;0.484065;0.611982;0.042932
01.07.2015 00:00;0.427031;0.147913;0.024684;0.196872;0.077721;0.494576;0.064447;0.454259;0.624375;0.04966
01.07.2015 01:00;0.383433;0.161275;0.029692;0.181049;0.11533;0.486905;0.060139;0.422455;0.623007;0.048485
01.07.2015 02:00;0.336456;0.16859;0.035331;0.133918;0.263841;0.485765;0.065704;0.388603;0.628462;0.038693
01.07.2015 03:00;0.287975;0.174564;0.040952;0.080097;0.366868;0.483473;0.068896;0.3522;0.592344;0.022428
01.07.2015 04:00;0.244605;0.180158;0.04372;0.052129;0.411371;0.475775;0.076847;0.27961;0.538752;0.004226
01.07.2015 05:00;0.200967;0.183387;0.041239;0.074403;0.315692;0.438271;0.087333;0.19398;0.482249;0
01.07.2015 06:00;0.169064;0.18619;0.040559;0.077998;0.202111;0.401604;0.078211;0.153777;0.447986;0
01.07.2015 07:00;0.205662;0.20531;0.042911;0.067068;0.395461;0.385803;0.085189;0.19529;0.439091;0.000182
01.07.2015 08:00;0.241865;0.257667;0.046968;0.057792;0.475637;0.399657;0.0333;0.249737;0.437612;0.003648
01.07.2015 09:00;0.270623;0.331039;0.055442;0.063845;0.547946;0.416031;8.80E-05;0.276425;0.421392;0.00832
01.07.2015 10:00;0.286566;0.393428;0.072069;0.099759;0.606213;0.410616;1.70E-05;0.317015;0.40968;0.011608
01.07.2015 11:00;0.296913;0.432942;0.095407;0.150549;0.602165;0.423627;0.023942;0.358432;0.396611;0.012433
01.07.2015 12:00;0.299022;0.457004;0.119004;0.177592;0.581643;0.503478;0.12218;0.376106;0.386537;0.020649
01.07.2015 13:00;0.291709;0.479294;0.141348;0.181775;0.5451;0.508513;0.03791;0.35752;0.392284;0.052736
01.07.2015 14:00;0.276089;0.499679;0.165276;0.16008;0.506247;0.384091;0.156985;0.321942;0.419924;0.095613
01.07.2015 15:00;0.282577;0.523229;0.186251;0.111779;0.425912;0.328378;0.204053;0.302844;0.436133;0.145503
01.07.2015 16:00;0.304678;0.548695;0.20432;0.071025;0.326531;0.332953;0.146184;0.323376;0.439091;0.186299
01.07.2015 17:00;0.325405;0.577381;0.225779;0.047637;0.232507;0.357637;0.158814;0.374878;0.437612;0.212246
01.07.2015 18:00;0.373099;0.611214;0.258664;0.044614;0.159478;0.382141;0.158814;0.462708;0.47628;0.255057
01.07.2015 19:00;0.455387;0.642292;0.31351;0.044487;0.135938;0.407539;0.151547;0.549542;0.543172;0.375142
01.07.2015 20:00;0.501858;0.653714;0.362958;0.047637;0.137672;0.40192;0.18916;0.595708;0.661617;0.454512
01.07.2015 21:00;0.487758;0.643644;0.39729;0.054517;0.172064;0.373703;0.239299;0.616222;0.780963;0.468929
01.07.2015 22:00;0.421723;0.628915;0.421732;0.06475;0.266332;0.351641;0.25873;0.616821;0.826827;0.468455
01.07.2015 23:00;0.384899;0.618007;0.430676;0.061149;0.223264;0.340181;0.264221;0.601236;0.844024;0.465811
02.07.2015 00:00;0.365532;0.62567;0.431291;0.044975;0.00542;0.323834;0.273088;0.568784;0.857092;0.462222
02.07.2015 01:00;0.318175;0.633715;0.430693;0.031992;0.036145;0.29471;0.275319;0.482925;0.866092;0.45936
02.07.2015 02:00;0.204835;0.630262;0.429124;0.026836;0.1852;0.250587;0.240364;0.366344;0.876339;0.45611
02.07.2015 03:00;0.076386;0.622101;0.424307;0.021176;0.364039;0.18621;0.228729;0.23781;0.888593;0.437386
02.07.2015 04:00;0.064609;0.607768;0.397249;0.013519;0.465395;0.166884;0.188182;0.155014;0.906457;0.372171
02.07.2015 05:00;0.107726;0.600061;0.383818;0.017591;0.37967;0.175617;0.066336;0.112762;0.92109;0.335651
02.07.2015 06:00;0.097317;0.592232;0.417157;0.027874;0.142951;0.196369;0.049731;0.083996;0.929129;0.418143
02.07.2015 07:00;0.148442;0.596696;0.466335;0.03728;0.03112;0.25385;0.05715;0.081505;0.941331;0.468415
02.07.2015 08:00;0.214448;0.622377;0.536212;0.038691;0.007798;0.253763;0.065074;0.10248;0.950938;0.497849
02.07.2015 09:00;0.207347;0.643607;0.591612;0.043652;0.062131;0.251681;0.054235;0.146213;0.980396;0.514186
02.07.2015 10:00;0.240458;0.653955;0.628263;0.074536;0.199952;0.273645;0.043866;0.149022;0.983276;0.529378
02.07.2015 11:00;0.264689;0.654737;0.654967;0.133232;0.32245;0.240903;0.047553;0.124371;0.985772;0.5434
02.07.2015 12:00;0.193804;0.650686;0.663581;0.19136;0.3486;0.156302;0.067611;0.137074;0.985519;0.555829
02.07.2015 13:00;0.158475;0.63343;0.662958;0.218607;0.338885;0.0782;0.144413;0.166004;0.985083;0.561035
02.07.2015 14:00;0.121307;0.60387;0.669903;0.241038;0.337504;0.053002;0.20506;0.172036;0.983478;0.559523
02.07.2015 15:00;0.041516;0.528965;0.666466;0.241929;0.327896;0.070075;0.20607;0.169462;0.97572;0.554709
02.07.2015 16:00;0.009202;0.441485;0.654771;0.277591;0.27261;0.09943;0.25873;0.124971;0.96364;0.540971
02.07.2015 17:00;0.012315;0.400339;0.637005;0.352431;0.198877;0.094604;0.26202;0.055589;0.952538;0.531173
02.07.2015 18:00;0.026188;0.3778;0.621626;0.397692;0.164254;0.083028;0.23083;0.051722;0.946456;0.568136
02.07.2015 19:00;0.038596;0.361317;0.599861;0.425675;0.165219;0.086779;0.213186;0.098826;0.934789;0.608022
02.07.2015 20:00;0.051591;0.336107;0.554704;0.450191;0.150169;0.110946;0.224546;0.140314;0.902705;0.636132
02.07.2015 21:00;0.066221;0.280419;0.506455;0.464069;0.159478;0.150625;0.25328;0.180386;0.821278;0.645951
02.07.2015 22:00;0.078431;0.218265;0.461766;0.45873;0.167158;0.184706;0.224546;0.209414;0.713185;0.633102
02.07.2015 23:00;0.084676;0.17476;0.428898;0.444054;0.220983;0.205207;0.20506;0.219671;0.689316;0.594503
03.07.2015 00:00;0.089431;0.134311;0.394385;0.41958;0.337504;0.204796;0.196059;0.218129;0.723512;0.555984
03.07.2015 01:00;0.09377;0.127917;0.357842;0.428982;0.469786;0.191108;0.197051;0.205554;0.777129;0.533437
03.07.2015 02:00;0.088578;0.149295;0.327031;0.418676;0.532234;0.171124;0.209109;0.202522;0.843308;0.520464
03.07.2015 03:00;0.07446;0.127032;0.301055;0.403229;0.507698;0.146433;0.212164;0.148968;0.832986;0.475036
03.07.2015 04:00;0.062058;0.080708;0.236365;0.403878;0.487323;0.124723;0.21421;0.077878;0.794864;0.376026
03.07.2015 05:00;0.046979;0.049763;0.170971;0.402217;0.418633;0.096346;0.188182;0.038811;0.710855;0.301686
03.07.2015 06:00;0.035657;0.031647;0.135183;0.446048;0.449289;0.074976;0.165279;0.026012;0.628462;0.288191
03.07.2015 07:00;0.029276;0.023059;0.118293;0.511263;0.598098;0.070885;0.182352;0.01264;0.547581;0.321776
03.07.2015 08:00;0.027177;0.0185;0.094692;0.538166;0.650642;0.07534;0.191122;0.003302;0.392284;0.296697
03.07.2015 09:00;0.031039;0.016428;0.072795;0.530885;0.606213;0.078642;0.196059;0.001513;0.27057;0.295068
03.07.2015 10:00;0.040445;0.015841;0.056259;0.521752;0.536533;0.079761;0.202043;0.002227;0.205586;0.319598
03.07.2015 11:00;0.058263;0.013619;0.043363;0.475644;0.498981;0.090732;0.204053;0.006369;0.178946;0.322089
03.07.2015 12:00;0.085764;0.012267;0.03691;0.437557;0.440511;0.111766;0.19014;0.019527;0.163334;0.292002
03.07.2015 13:00;0.115448;0.014257;0.029141;0.417419;0.443435;0.138216;0.157898;0.044925;0.141127;0.241672
03.07.2015 14:00;0.157034;0.018246;0.018293;0.405912;0.462467;0.171001;0.11242;0.084054;0.1395;0.204872
03.07.2015 15:00;0.217793;0.021045;0.011225;0.394586;0.496069;0.210472;0.077528;0.137536;0.162443;0.196258
03.07.2015 16:00;0.286274;0.023763;0.00904;0.387788;0.477099;0.261;0.083772;0.215707;0.183706;0.192819
03.07.2015 17:00;0.359251;0.029325;0.01086;0.385047;0.323808;0.316755;0.088053;0.304251;0.197453;0.193433
03.07.2015 18:00;0.428557;0.03447;0.014851;0.403906;0.277682;0.384862;0.070846;0.392065;0.211818;0.227297
03.07.2015 19:00;0.495759;0.03479;0.020222;0.398594;0.378242;0.449856;0.129708;0.478499;0.22353;0.259993
03.07.2015 20:00;0.55296;0.036189;0.024294;0.384773;0.447825;0.496111;0.147964;0.524041;0.230078;0.222085
03.07.2015 21:00;0.591769;0.048109;0.02702;0.38251;0.40268;0.533035;0.219356;0.522365;0.227883;0.164786
03.07.2015 22:00;0.622293;0.064729;0.030904;0.376123;0.436126;0.560793;0.350786;0.500318;0.213919;0.133233
03.07.2015 23:00;0.660075;0.077738;0.034919;0.342808;0.540822;0.582795;0.38112;0.487009;0.197453;0.099133
04.07.2015 00:00;0.65488;0.091158;0.035589;0.255345;0.616911;0.628386;0.372572;0.490197;0.197453;0.070983
04.07.2015 01:00;0.625819;0.109464;0.035002;0.246912;0.604866;0.647807;0.459242;0.497952;0.214975;0.054196
04.07.2015 02:00;0.547707;0.132548;0.035073;0.277675;0.529363;0.619665;0.485453;0.498455;0.234507;0.044028
04.07.2015 03:00;0.420383;0.149087;0.032803;0.253907;0.436126;0.562268;0.439273;0.494044;0.220299;0.015971
04.07.2015 04:00;0.325922;0.15733;0.024443;0.244187;0.310327;0.51566;0.389702;0.46849;0.125366;0.002782
04.07.2015 05:00;0.280757;0.174202;0.020701;0.303524;0.211987;0.472477;0.490434;0.415216;0.047623;0.001324
04.07.2015 06:00;0.279157;0.210082;0.026717;0.325887;0.257663;0.435669;0.504099;0.344718;0.032043;0.000189
04.07.2015 07:00;0.358117;0.259775;0.042424;0.337128;0.337504;0.421697;0.539814;0.262105;0.059587;2.90E-05
04.07.2015 08:00;0.460674;0.299722;0.063672;0.342769;0.326531;0.414233;0.627368;0.198263;0.08872;0.000316
04.07.2015 09:00;0.486821;0.312763;0.073812;0.349783;0.29055;0.429567;0.659417;0.221683;0.030814;0.004598
04.07.2015 10:00;0.44982;0.311685;0.072488;0.374034;0.27009;0.466491;0.664791;0.27574;0.005246;0.021271
04.07.2015 11:00;0.424577;0.304525;0.069022;0.399554;0.265085;0.50896;0.664791;0.32174;0.018606;0.040946
04.07.2015 12:00;0.35875;0.279174;0.068816;0.402941;0.265085;0.547088;0.639697;0.363565;0.005771;0.047989
04.07.2015 13:00;0.296736;0.230286;0.074709;0.364763;0.266332;0.568172;0.625104;0.401303;0.005771;0.062767
04.07.2015 14:00;0.268102;0.171227;0.081725;0.340003;0.266332;0.562297;0.567745;0.388576;0.001894;0.078572
04.07.2015 15:00;0.278792;0.146149;0.094021;0.328733;0.280234;0.542715;0.506577;0.330821;0.003145;0.073806
04.07.2015 16:00;0.27754;0.15629;0.107179;0.291481;0.271348;0.504989;0.457993;0.223761;0.012017;0.058167
04.07.2015 17:00;0.276279;0.186955;0.117312;0.295092;0.211987;0.458718;0.405724;0.147903;0.026852;0.063717
04.07.2015 18:00;0.278119;0.19938;0.125705;0.274867;0.173055;0.409396;0.354395;0.117794;0.067601;0.116013
04.07.2015 19:00;0.273622;0.199019;0.129861;0.312449;0.232507;0.370624;0.299094;0.117849;0.122349;0.177208
04.07.2015 20:00;0.272137;0.184587;0.1205;0.327688;0.325169;0.348471;0.254367;0.150709;0.166929;0.198022
04.07.2015 21:00;0.248758;0.15979;0.099652;0.31219;0.41718;0.319523;0.26312;0.159335;0.22353;0.171709
04.07.2015 22:00;0.201027;0.133085;0.08279;0.314947;0.468322;0.281172;0.269751;0.154299;0.263353;0.142685
04.07.2015 23:00;0.158962;0.102072;0.073379;0.313985;0.409921;0.237447;0.271974;0.124537;0.27057;0.125892
05.07.2015 00:00;0.117905;0.071688;0.066918;0.27113;0.315692;0.197548;0.26312;0.086849;0.27913;0.123668
05.07.2015 01:00;0.082054;0.049975;0.061798;0.247596;0.306327;0.157671;0.244644;0.050891;0.301826;0.09998
05.07.2015 02:00;0.043377;0.040322;0.057206;0.22904;0.295769;0.129048;0.237172;0.021984;0.338939;0.062799
05.07.2015 03:00;0.019749;0.036499;0.052545;0.212005;0.23838;0.123364;0.222465;0.004532;0.32012;0.024548
05.07.2015 04:00;0.01328;0.02756;0.039009;0.208895;0.230178;0.12481;0.180424;0.000474;0.227883;0.005421
05.07.2015 05:00;0.004734;0.01862;0.02681;0.203871;0.121715;0.115619;0.140023;0.001176;0.153695;0.000716
05.07.2015 06:00;0.017213;0.014905;0.021944;0.199475;0.125804;0.10363;0.127179;0.004609;0.122349;0.000503
05.07.2015 07:00;0.015602;0.018801;0.019226;0.197901;0.227861;0.099208;0.182352;0.011595;0.129977;0.000232
05.07.2015 08:00;0.003956;0.027832;0.018068;0.199506;0.343038;0.117837;0.220391;0.008299;0.126892;2.00E-06
05.07.2015 09:00;0.029108;0.03098;0.016739;0.197226;0.371122;0.129568;0.225589;0.005422;0.114276;0
05.07.2015 10:00;0.091616;0.036536;0.015822;0.191013;0.355593;0.143576;0.242501;0.011047;0.117905;0
05.07.2015 11:00;0.107557;0.051175;0.021416;0.180978;0.365453;0.143406;0.259825;0.026545;0.138691;0
05.07.2015 12:00;0.142114;0.074252;0.03277;0.168317;0.40268;0.159824;0.25328;0.089901;0.145244;0
05.07.2015 13:00;0.239002;0.086361;0.026329;0.154921;0.444898;0.166241;0.244644;0.167289;0.081967;0
05.07.2015 14:00;0.298567;0.092567;0.002096;0.139253;0.482944;0.153397;0.251111;0.314726;0.035406;0.000334
05.07.2015 15:00;0.067717;0.102753;0.033233;0.131064;0.503343;0.199323;0.245718;0.510361;0.032872;0.01687
05.07.2015 16:00;0.102027;0.073422;0.099877;0.112302;0.522165;0.231884;0.224546;0.464924;0.081367;0.07505
05.07.2015 17:00;0.14567;0.065158;0.099381;0.124494;0.498981;0.281591;0.181387;0.366779;0.126892;0.170243
05.07.2015 18:00;0.227857;0.062533;0.10506;0.178817;0.422999;0.339707;0.148856;0.314239;0.208688;0.222155
05.07.2015 19:00;0.355668;0.139888;0.098008;0.227234;0.408471;0.37953;0.183319;0.319959;0.209728;0.240886
05.07.2015 20:00;0.479831;0.372273;0.155014;0.229352;0.434665;0.406501;0.239299;0.358054;0.155421;0.169845
05.07.2015 21:00;0.544012;0.556599;0.188851;0.221472;0.412822;0.406347;0.26312;0.399197;0.171491;0.156832
05.07.2015 22:00;0.521752;0.613343;0.200092;0.190908;0.334749;0.395608;0.24787;0.441792;0.2257;0.231185
05.07.2015 23:00;0.441294;0.59418;0.323578;0.191423;0.225556;0.369838;0.224546;0.452532;0.244661;0.175447
06.07.2015 00:00;0.365337;0.588988;0.411666;0.197194;0.118499;0.338719;0.171842;0.41392;0.242382;0.20759
06.07.2015 01:00;0.310554;0.602514;0.614586;0.197184;0.037018;0.3128;0.11971;0.34528;0.251576;0.346508
06.07.2015 02:00;0.26803;0.654185;0.749977;0.160959;0.002593;0.286118;0.096142;0.297936;0.198458;0.588548
06.07.2015 03:00;0.224053;0.728856;0.793153;0.096343;0.000418;0.268057;0.07216;0.263315;0.151981;0.765682
06.07.2015 04:00;0.178239;0.762666;0.800519;0.097366;0.010329;0.240395;0.11003;0.216817;0.11142;0.769187
06.07.2015 05:00;0.146914;0.761982;0.783802;0.130023;0.034854;0.207051;0.193091;0.188085;0.137885;0.784433
06.07.2015 06:00;0.144602;0.733863;0.767329;0.12287;0.033169;0.216407;0.31179;0.204545;0.195451;0.744926
06.07.2015 07:00;0.150368;0.68447;0.75926;0.16272;0.034007;0.246988;0.433042;0.23524;0.253906;0.738531
06.07.2015 08:00;0.177373;0.629591;0.742121;0.218811;0.038794;0.287061;0.58567;0.270138;0.329466;0.760643
06.07.2015 09:00;0.195626;0.57388;0.711471;0.25561;0.042937;0.303901;0.720649;0.298723;0.427276;0.82861
06.07.2015 10:00;0.19585;0.530806;0.698707;0.287283;0.046301;0.304472;0.779195;0.316563;0.543172;0.935084
06.07.2015 11:00;0.173997;0.516931;0.714857;0.297581;0.04878;0.305334;0.826045;0.323296;0.637911;0.96759
06.07.2015 12:00;0.135162;0.509111;0.726329;0.267299;0.052881;0.315589;0.849112;0.305869;0.702601;0.981185
06.07.2015 13:00;0.094938;0.492065;0.725302;0.2758;0.055526;0.332884;0.845961;0.271458;0.720098;0.988231
06.07.2015 14:00;0.060253;0.451473;0.706647;0.345454;0.060445;0.371352;0.816151;0.223646;0.724644;0.988113
06.07.2015 15:00;0.035395;0.39048;0.678724;0.367046;0.053931;0.395207;0.787284;0.17003;0.708512;0.982482
06.07.2015 16:00;0.022802;0.334098;0.632054;0.39652;0.04107;0.399472;0.757222;0.124476;0.656426;0.969367
06.07.2015 17:00;0.010476;0.276989;0.587112;0.488646;0.035712;0.405289;0.753717;0.082878;0.620265;0.949991
06.07.2015 18:00;0.003806;0.231991;0.558818;0.60599;0.042937;0.426062;0.751953;0.039255;0.648555;0.923839
06.07.2015 19:00;0.000563;0.179604;0.535436;0.655239;0.099452;0.457784;0.739363;0.012644;0.681909;0.887832
06.07.2015 20:00;0.000419;0.14511;0.514429;0.617747;0.205374;0.476987;0.72256;0.002353;0.670589;0.887556
06.07.2015 21:00;0.003473;0.127287;0.491651;0.595033;0.289251;0.482428;0.682704;0.005056;0.635224;0.87099
06.07.2015 22:00;0.012344;0.111883;0.468036;0.584105;0.329262;0.474581;0.618274;0.021336;0.554904;0.871642
06.07.2015 23:00;0.024048;0.102944;0.444856;0.588824;0.313005;0.456455;0.555653;0.063818;0.443536;0.888075
07.07.2015 00:00;0.036641;0.094144;0.414639;0.544406;0.224408;0.42843;0.501618;0.115849;0.330811;0.861654
07.07.2015 01:00;0.054631;0.097858;0.388944;0.496332;0.144737;0.402077;0.466736;0.159744;0.231181;0.838697
07.07.2015 02:00;0.073634;0.11846;0.360923;0.433425;0.10761;0.389945;0.40696;0.209485;0.167836;0.842585
07.07.2015 03:00;0.080337;0.144343;0.326369;0.378079;0.11533;0.379154;0.358013;0.240284;0.131536;0.825297
07.07.2015 04:00;0.069206;0.164062;0.294852;0.368651;0.166187;0.372967;0.341214;0.220084;0.070931;0.833605
07.07.2015 05:00;0.0527;0.171563;0.285216;0.350399;0.218715;0.351197;0.319951;0.14492;0.02384;0.8525
07.07.2015 06:00;0.044116;0.170055;0.279528;0.310467;0.287955;0.338146;0.312952;0.083297;0.015439;0.849302
07.07.2015 07:00;0.054144;0.171771;0.28514;0.278778;0.430286;0.35275;0.344795;0.063614;0.049062;0.837719
07.07.2015 08:00;0.068692;0.177287;0.270035;0.22514;0.536533;0.387157;0.358013;0.07861;0.099723;0.809416
07.07.2015 09:00;0.114575;0.181038;0.243949;0.194245;0.627466;0.448969;0.413152;0.098681;0.146076;0.770869
07.07.2015 10:00;0.215768;0.175785;0.217416;0.17754;0.710392;0.517083;0.464238;0.108958;0.195451;0.716024
07.07.2015 11:00;0.299168;0.170041;0.193657;0.174202;0.768534;0.571859;0.505338;0.130143;0.227883;0.633496
07.07.2015 12:00;0.42176;0.160314;0.180069;0.200721;0.797506;0.622011;0.539814;0.190124;0.240116;0.560199
07.07.2015 13:00;0.548204;0.128777;0.189982;0.214963;0.807566;0.679085;0.567745;0.281477;0.234507;0.539139
07.07.2015 14:00;0.640129;0.108388;0.20572;0.216395;0.805919;0.703601;0.565334;0.43343;0.21816;0.532339
07.07.2015 15:00;0.720418;0.11726;0.227264;0.220964;0.80426;0.707468;0.490434;0.593831;0.198458;0.438384
07.07.2015 16:00;0.728752;0.1583;0.213335;0.198041;0.824158;0.709555;0.425572;0.703447;0.191485;0.381943
07.07.2015 17:00;0.724619;0.207441;0.19474;0.171336;0.826426;0.672481;0.416874;0.728331;0.178003;0.361001
07.07.2015 18:00;0.739112;0.252786;0.183249;0.157118;0.795788;0.6244;0.413152;0.707156;0.176127;0.370298
07.07.2015 19:00;0.742244;0.322448;0.185467;0.179878;0.751856;0.588198;0.484206;0.678882;0.210771;0.364159
07.07.2015 20:00;0.697876;0.383479;0.20907;0.219791;0.738535;0.56637;0.537368;0.604391;0.257425;0.362511
07.07.2015 21:00;0.636214;0.399146;0.265716;0.257971;0.726877;0.550215;0.571353;0.546296;0.236741;0.350378
07.07.2015 22:00;0.605586;0.425235;0.271737;0.278828;0.743716;0.546713;0.559291;0.519494;0.22245;0.266153
07.07.2015 23:00;0.638401;0.417507;0.282754;0.258881;0.725799;0.543141;0.5447;0.522929;0.201494;0.212097
08.07.2015 00:00;0.672285;0.416191;0.363783;0.227575;0.715963;0.536948;0.514;0.554057;0.159787;0.188808
08.07.2015 01:00;0.668975;0.426978;0.437016;0.199079;0.704746;0.532529;0.494166;0.58912;0.127659;0.225446
08.07.2015 02:00;0.657981;0.441197;0.462602;0.159476;0.692058;0.526874;0.51647;0.614257;0.089978;0.451555
08.07.2015 03:00;0.643601;0.488435;0.495794;0.09191;0.679012;0.531635;0.542259;0.597098;0.051496;0.613241
08.07.2015 04:00;0.654752;0.55953;0.537349;0.05782;0.648108;0.541489;0.590399;0.54335;0.025328;0.608902
08.07.2015 05:00;0.677523;0.634302;0.597013;0.084699;0.580258;0.546747;0.637471;0.56218;0.029603;0.638216
08.07.2015 06:00;0.7046;0.696343;0.656154;0.142669;0.488782;0.537999;0.667992;0.616054;0.057521;0.626132
08.07.2015 07:00;0.702402;0.754052;0.717893;0.173165;0.512047;0.508976;0.700051;0.645009;0.110007;0.605956
08.07.2015 08:00;0.683448;0.799172;0.758044;0.162119;0.602165;0.479807;0.715833;0.671389;0.217095;0.603841
08.07.2015 09:00;0.676256;0.820193;0.776047;0.133621;0.661914;0.471554;0.68374;0.671923;0.356851;0.653587
08.07.2015 10:00;0.646496;0.835177;0.796293;0.103599;0.699024;0.464826;0.609078;0.657136;0.538752;0.765409
08.07.2015 11:00;0.587811;0.851355;0.816405;0.080692;0.723634;0.454187;0.525096;0.638462;0.728021;0.839629
08.07.2015 12:00;0.525817;0.864168;0.833885;0.06765;0.743716;0.455245;0.445509;0.607076;0.836739;0.884903
08.07.2015 13:00;0.477685;0.869853;0.834642;0.090505;0.739577;0.4632;0.403252;0.556292;0.886985;0.909123
08.07.2015 14:00;0.438227;0.863837;0.82445;0.11489;0.73749;0.479018;0.415633;0.492258;0.919881;0.920538
08.07.2015 15:00;0.414426;0.840052;0.820517;0.118634;0.710392;0.49015;0.409435;0.427832;0.947891;0.910077
08.07.2015 16:00;0.364206;0.809529;0.828252;0.134653;0.668082;0.491659;0.356806;0.367014;0.966286;0.890562
08.07.2015 17:00;0.316261;0.774531;0.825111;0.209083;0.623525;0.472671;0.31179;0.309673;0.974513;0.864192
08.07.2015 18:00;0.260144;0.74384;0.816557;0.297294;0.517834;0.442649;0.29566;0.296007;0.980396;0.849671
08.07.2015 19:00;0.254479;0.737948;0.824995;0.351388;0.488782;0.409844;0.271974;0.346752;0.984067;0.851892
08.07.2015 20:00;0.287892;0.754653;0.846687;0.381856;0.520722;0.360556;0.215236;0.399864;0.987312;0.861104
08.07.2015 21:00;0.289127;0.779074;0.854394;0.370315;0.503343;0.329841;0.192106;0.442672;0.989208;0.856623
08.07.2015 22:00;0.254594;0.786728;0.845545;0.379845;0.488782;0.321411;0.175637;0.502016;0.990372;0.850927
08.07.2015 23:00;0.201899;0.787568;0.83128;0.359998;0.481483;0.322686;0.160651;0.530593;0.991078;0.838899
09.07.2015 00:00;0.165326;0.790939;0.836305;0.342671;0.440511;0.319138;0.132257;0.549395;0.991303;0.821658
09.07.2015 01:00;0.14314;0.797859;0.848658;0.349877;0.364039;0.321553;0.11003;0.563606;0.99135;0.808689
09.07.2015 02:00;0.122086;0.808244;0.863046;0.362422;0.307658;0.326646;0.079585;0.562195;0.99136;0.800663
09.07.2015 03:00;0.116144;0.824524;0.872602;0.369314;0.268834;0.323593;0.042333;0.536422;0.991325;0.795013
09.07.2015 04:00;0.132328;0.847959;0.885642;0.421071;0.243131;0.30146;0.014135;0.491847;0.990886;0.801159
09.07.2015 05:00;0.145729;0.862567;0.898044;0.572946;0.144737;0.257376;0.001712;0.460568;0.989711;0.809662
09.07.2015 06:00;0.144564;0.863161;0.898948;0.614736;0.155716;0.217309;1.00E-06;0.449005;0.986802;0.82012
09.07.2015 07:00;0.130917;0.858243;0.889211;0.624966;0.13166;0.180733;0;0.408027;0.981674;0.835574
09.07.2015 08:00;0.11736;0.853747;0.8741;0.583004;0.093042;0.145561;0;0.368815;0.973413;0.856756
09.07.2015 09:00;0.100023;0.85192;0.873605;0.52712;0.06557;0.115081;0;0.34262;0.964678;0.865867
09.07.2015 10:00;0.089401;0.85033;0.889199;0.505995;0.049284;0.0918;0;0.342318;0.95968;0.868572
09.07.2015 11:00;0.082939;0.84922;0.899877;0.516325;0.04107;0.073741;1.70E-05;0.361866;0.960138;0.87506
09.07.2015 12:00;0.067941;0.848306;0.906747;0.500554;0.038794;0.059996;0.003552;0.378592;0.961704;0.897857
09.07.2015 13:00;0.051672;0.841648;0.912251;0.499431;0.042937;0.05043;0.015223;0.380491;0.962575;0.91183
09.07.2015 14:00;0.035466;0.836032;0.91353;0.479515;0.05184;0.042159;0.037435;0.369155;0.961483;0.907363
09.07.2015 15:00;0.015767;0.822445;0.915149;0.463503;0.066738;0.033602;0.065074;0.328622;0.958517;0.884217
